,Temperature_Comedor_Sensor,22:Temperature_Exterior_Sensor,5:Weather_Temperature,9:Humedad_Habitacion_Sensor,23:Humedad_Exterior_Sensor,8:Humedad_Comedor_Sensor,7:CO2_Habitacion_Sensor,18:Meteo_Exterior_Piranometro,24:Day_Of_Week,Temperature_Habitacion_Sensor
963,17.9053,18.398,16.0,50.392,56.5307,47.9653,216.768,821.717,5.0,17.746
964,18.1547,18.768,16.7333,50.4187,56.5893,48.0907,216.544,783.317,5.0,17.994
965,18.3787,19.0667,17.7333,50.7227,57.088,48.2693,214.656,683.136,5.0,18.1853
966,18.576,19.186,17.6667,50.968,57.2533,48.5173,214.507,709.739,5.0,18.3693
967,18.7733,19.378,17.0,51.1707,57.4533,48.6827,214.539,767.125,5.0,18.554
968,18.9967,19.642,17.0,51.3973,57.208,48.816,213.589,757.547,5.0,18.7393
969,19.178,19.938,17.0,51.5947,56.7973,49.0773,213.376,600.469,5.0,18.8747
970,19.3607,20.0167,17.0,51.8373,56.6693,49.4453,213.493,697.301,5.0,18.9827
971,19.544,20.154,16.6667,51.9973,57.08,49.752,212.373,632.64,5.0,19.1233
972,19.7073,20.3333,16.0,52.1307,56.936,50.0293,212.107,630.016,5.0,19.2533
973,19.87,20.3873,16.0,52.3333,56.848,50.3067,211.221,579.605,5.0,19.3327
974,19.9947,20.3113,16.0,52.6267,57.0827,50.8213,210.528,478.784,5.0,19.376
975,20.0873,20.186,16.0,52.888,57.4373,51.08,209.44,417.461,5.0,19.42
976,20.1553,19.9567,16.0,53.1253,58.104,51.3653,208.8,362.048,5.0,19.44
977,20.2033,19.7467,16.0,53.3227,58.8267,51.512,209.504,325.781,5.0,19.492
978,20.2367,19.4633,16.0,53.5573,59.6,51.7867,209.056,206.539,5.0,19.5
979,20.24,19.2573,15.8667,53.8,60.568,52.1493,209.6,281.12,5.0,19.504
980,20.2367,19.042,15.0667,54.0187,61.3573,52.5387,209.12,193.579,5.0,19.4733
981,20.21,18.8587,15.0,54.296,61.6987,52.9013,209.568,91.9733,5.0,19.48
982,20.1587,18.62,15.0,54.5707,62.8427,53.168,208.96,52.8693,5.0,19.4367
983,20.1027,18.3827,15.0,54.84,64.3387,53.7013,209.536,44.312,5.0,19.3933
984,20.0467,18.166,15.0,55.2853,65.4107,54.3147,209.664,27.9493,5.0,19.314
985,19.964,17.98,14.2667,55.56,65.8347,54.6267,209.472,11.7927,5.0,19.2833
986,19.89,17.8167,14.0,55.92,66.2533,54.832,209.536,-0.416,5.0,19.1993
987,19.8253,17.6247,14.0,56.296,65.9333,54.92,209.6,-3.64267,5.0,19.144
988,19.734,17.3913,14.0,56.4773,65.5493,54.984,210.123,-3.512,5.0,19.08
989,19.656,17.2113,14.0,56.2587,65.9093,55.0453,210.507,-3.64267,5.0,18.9687
990,19.5793,17.018,14.0,56.3707,66.704,55.1947,210.592,-3.64267,5.0,18.926
991,19.5,16.8673,14.0,56.416,67.36,55.3173,211.2,-3.512,5.0,18.854
992,19.4047,16.7107,14.0,56.4187,68.2693,55.4827,210.475,-3.64267,5.0,18.76
993,19.3147,16.5567,13.2667,56.4507,68.7227,55.568,211.648,-3.708,5.0,18.7267
994,19.248,16.3973,13.0,56.6,68.9413,55.6693,212.181,-3.708,5.0,18.648
995,19.148,16.242,13.0,56.6613,69.264,55.7893,212.341,-3.708,5.0,18.57
996,19.06,16.108,13.0,56.656,69.4853,55.8213,212.096,-3.25067,5.0,18.4767
997,18.9693,16.0,13.0,56.704,69.7573,55.832,213.056,-3.57733,5.0,18.3827
998,18.8967,15.8847,13.0,56.808,70.3253,55.8,212.939,-3.64267,5.0,18.348
999,18.8167,15.7813,13.0,56.6667,70.632,55.44,211.989,-3.512,5.0,18.2567
1000,18.7327,15.6747,13.0,56.648,70.592,55.0693,212.416,-3.44667,5.0,18.1887
1001,18.6413,15.5433,13.0,56.6587,70.5147,54.9947,213.931,-3.44667,5.0,18.11
1002,18.566,15.4007,13.0,56.5493,70.288,54.32,214.08,-3.38133,5.0,18.0047
1003,18.4787,15.2513,13.0,56.7413,69.1333,54.704,214.005,-3.25067,5.0,17.9233
1004,18.3727,15.07,12.2667,56.6053,68.864,54.168,214.389,-3.25067,5.0,17.8273
1005,18.2853,14.9207,12.0,56.5227,69.2747,53.8267,215.211,-3.316,5.0,17.7433
1006,18.1933,14.7887,12.0,56.5467,69.1253,53.5173,215.083,-3.36867,5.0,17.6387
1007,18.1013,14.6607,11.4667,56.616,68.592,53.5787,216.0,-3.44667,5.0,17.57
1008,17.99,14.4713,11.0,56.6907,68.296,53.7227,216.32,-3.38133,5.0,17.488
1009,17.894,14.3293,10.4667,56.6053,68.7893,53.4507,216.704,-3.18533,5.06667,17.42
1010,17.8093,14.2067,10.0,56.416,69.5627,53.0187,216.107,-3.38133,6.0,17.3153
1011,17.7213,14.108,10.0,56.384,69.664,53.0133,216.277,-3.316,6.0,17.2467
1012,17.636,13.9953,10.0,56.3653,69.824,52.9333,217.92,-3.316,6.0,17.1547
1013,17.5547,13.8813,10.0,56.424,69.9307,52.872,217.813,-3.238,6.0,17.064
1014,17.474,13.7087,10.0,56.44,70.0693,52.632,217.365,-3.25067,6.0,16.9433
1015,17.38,13.5353,10.0,56.4587,69.8533,52.4133,218.709,-3.38133,6.0,16.88
1016,17.2993,13.3427,9.33333,56.464,69.9973,52.4293,219.861,-3.25067,6.0,16.7827
1017,17.182,13.2053,9.0,56.5147,70.0827,52.576,219.051,-3.25067,6.0,16.6893
1018,17.0873,13.07,9.0,56.336,69.896,52.152,217.067,-3.25067,6.0,16.59
1019,16.98,12.952,8.6,56.1093,69.44,51.5333,216.48,-3.25067,6.0,16.5193
1020,16.8893,12.836,8.0,56.0453,69.2293,51.5147,214.752,-3.316,6.0,16.4067
1021,16.8133,12.712,8.33333,55.9413,69.4027,50.9173,213.248,-3.12,6.0,16.2967
1022,16.704,12.584,9.0,56.0267,69.1707,51.5573,213.856,-3.38133,6.0,16.1927
1023,16.5987,12.4647,8.86667,56.152,68.7733,51.688,213.653,-3.25067,6.0,16.0833
1024,16.5,12.34,8.0,56.0533,68.7867,51.4427,212.917,-3.18533,6.0,15.9947
1025,16.3947,12.1733,8.0,56.0427,68.992,51.4773,212.427,-3.12,6.0,15.9007
1026,16.292,12.0573,8.0,55.9733,69.2667,51.2053,212.885,-3.25067,6.0,15.78
1027,16.1953,11.97,8.0,55.8773,69.6133,50.9387,212.917,-3.12,6.0,15.724
1028,16.1013,11.8767,8.0,55.8427,69.6853,50.8347,212.576,-3.18533,6.0,15.616
1029,16.0067,11.76,8.0,55.8107,69.5467,50.8507,211.904,-3.18533,6.0,15.5187
1030,15.8973,11.6507,8.0,55.7493,68.592,50.7333,210.997,-3.12,6.0,15.41
1031,15.7893,11.524,7.6,55.7653,68.1893,50.8667,210.752,-3.12,6.0,15.2733
1032,15.698,11.4447,7.0,55.7093,68.5173,50.784,210.464,-3.18533,6.0,15.196
1033,15.5993,11.3547,7.0,55.6827,68.5893,50.7227,209.835,-2.45667,6.0,15.09
1034,15.5013,11.27,7.0,55.68,68.3653,50.992,210.827,6.324,6.0,14.9807
1035,15.4193,11.19,7.0,55.6693,68.2853,51.016,210.187,31.1633,6.0,14.9067
1036,15.3373,11.1233,7.0,55.576,68.44,50.9627,209.696,70.8187,6.0,14.8393
1037,15.292,11.1167,7.0,55.4853,68.5013,50.9173,210.283,113.205,6.0,14.7933
1038,15.244,11.1833,7.0,55.3787,68.2987,51.0107,209.824,158.779,6.0,14.7467
1039,15.232,11.3327,7.0,55.2453,68.0907,51.0107,209.6,206.155,6.0,14.7367
1040,15.2127,11.5187,7.0,55.088,67.0907,51.168,209.472,253.184,6.0,14.6927
1041,15.2413,11.764,7.0,54.9093,65.824,51.2987,209.696,319.008,6.0,14.73
1042,15.2893,12.1273,7.8,54.632,65.0747,51.4693,209.856,346.56,6.0,14.76
1043,15.3527,12.5267,9.0,54.28,64.9493,51.4853,210.272,422.72,6.0,14.8427
1044,15.4493,12.9487,10.0,53.888,64.904,51.2533,209.824,488.277,6.0,14.992
1045,15.6053,13.4147,11.0667,53.5627,64.8053,51.2373,209.792,521.024,6.0,15.136
1046,15.7587,13.8907,12.0,53.288,64.4987,50.816,209.728,507.307,6.0,15.3187
1047,15.9647,14.312,12.3333,53.04,64.0773,50.6373,209.824,594.965,6.0,15.552
1048,16.2033,14.7493,13.0,52.744,63.6613,50.2507,210.315,636.203,6.0,15.7987
1049,16.4353,15.17,13.6667,52.552,63.144,50.0053,210.464,645.717,6.0,16.0407
1050,16.706,15.568,15.0,52.456,62.6907,49.8453,210.155,727.211,6.0,16.316
1051,16.9727,16.002,15.0,52.3413,62.1147,49.6693,210.379,732.459,6.0,16.604
1052,17.2413,16.3973,15.0,52.2587,61.8907,49.6373,210.528,733.12,6.0,16.894
1053,17.5047,16.828,15.0,52.2053,61.464,49.608,210.997,800.768,6.0,17.196
1054,17.7833,17.2213,15.8667,52.1893,60.936,49.5813,210.571,775.851,6.0,17.4973
1055,18.0467,17.6093,16.0,52.168,60.2933,49.5813,210.624,708.267,6.0,17.7807
1056,18.3133,17.9693,16.0,52.152,59.408,49.6427,210.763,839.936,6.0,18.0593
1057,18.5573,18.2487,16.0,52.072,58.6533,49.712,210.72,619.68,6.0,18.3313
1058,18.6807,18.3767,16.0,52.408,57.5333,50.072,210.517,358.08,6.0,18.4533
1059,18.8127,18.3233,16.3333,52.728,56.6507,50.3493,209.888,353.856,6.0,18.5307
1060,18.9693,18.3733,17.7333,52.5893,57.552,50.3467,209.92,692.779,6.0,18.714
1061,19.1667,18.658,17.6667,52.3707,55.704,50.256,209.472,671.253,6.0,18.8793
1062,19.3287,18.8773,17.0,52.5227,53.8,50.4347,208.907,684.288,6.0,19.026
1063,19.5153,19.1333,17.0,52.2027,53.5253,50.2027,208.917,654.72,6.0,19.2033
1064,19.5987,19.194,17.0,51.9387,49.832,49.8533,208.928,248.715,6.0,19.2467
1065,19.6427,18.934,17.0,51.8907,49.8827,48.7093,209.184,273.909,6.0,19.2533
1066,19.7127,18.784,17.0,51.8747,50.6453,48.2533,208.896,274.357,6.0,19.2967
1067,19.7647,18.6533,17.0,51.7387,50.5093,48.3387,208.352,272.533,6.0,19.356
1068,19.81,18.574,17.0,51.432,50.816,48.0293,208.128,333.397,6.0,19.3833
1069,19.8667,18.5953,17.0,51.376,51.408,47.832,208.395,443.061,6.0,19.43
1070,19.9587,18.7773,17.0,51.4347,51.9307,47.7733,208.96,389.963,6.0,19.504
1071,19.9893,18.8633,17.0,51.552,52.096,47.808,208.64,181.845,6.0,19.536
1072,20.0233,18.7627,17.0,51.3413,51.88,47.5787,208.48,188.981,6.0,19.484
1073,20.03,18.6293,16.8667,51.1653,51.8587,47.5147,208.619,176.651,6.0,19.5193
1074,20.0333,18.53,16.0,50.9813,52.1253,47.6133,208.331,164.555,6.0,19.5313
1075,20.0267,18.4587,16.0,50.984,52.3253,47.704,208.043,134.128,6.0,19.54
1076,20.0127,18.352,16.0,50.8053,52.792,47.8,207.893,109.387,6.0,19.528
1077,19.982,18.2573,16.0,50.7093,52.7733,48.0347,207.488,81.336,6.0,19.464
1078,19.95,18.1253,16.0,50.7253,52.5307,48.0507,207.307,61.7973,6.0,19.43
1079,19.9,17.984,16.0,50.768,53.4747,48.2667,207.125,42.216,6.0,19.4133
1080,19.8493,17.846,16.0,50.744,53.832,48.5733,207.659,25.67,6.0,19.364
1081,19.8067,17.7133,15.5333,50.7973,55.4053,48.8907,207.488,11.6633,6.0,19.3133
1082,19.7433,17.5607,15.0,51.1173,56.936,49.3947,207.563,0.260667,6.0,19.2633
1083,19.6873,17.4433,15.0,51.536,57.8187,49.7867,207.947,-3.38133,6.0,19.17
1084,19.6127,17.2827,15.0,51.968,58.2,50.096,208.256,-3.512,6.0,19.1033
1085,19.5433,17.1333,14.4667,52.2533,59.0,50.3893,208.853,-3.708,6.0,19.04
1086,19.486,16.9807,14.0,52.56,60.1867,50.7973,209.152,-3.316,6.0,18.97
1087,19.408,16.842,14.0,52.84,60.76,51.112,209.792,-3.57733,6.0,18.8987
1088,19.336,16.7133,14.0,53.072,61.1093,51.3787,209.28,-3.64267,6.0,18.8133
1089,19.2667,16.578,14.0,53.224,61.6187,51.6773,210.453,-3.512,6.0,18.7533
1090,19.1933,16.4253,14.0,53.3867,62.2533,51.9147,212.181,-3.57733,6.0,18.664
1091,19.11,16.238,14.0,53.496,62.4747,52.064,213.056,-3.38133,6.0,18.5733
1092,19.0367,16.1093,13.2667,53.6133,62.264,52.0053,214.773,-3.38133,6.0,18.5353
1093,18.9547,15.972,13.0,53.6507,62.112,52.008,216.576,-3.64267,6.0,18.45
1094,18.88,15.822,13.0,53.6507,61.984,51.9333,218.208,-3.57733,6.0,18.3627
1095,18.8,15.6853,11.9333,53.6373,62.1013,51.872,218.56,-3.25067,6.0,18.27
1096,18.7047,15.5353,11.0,53.6133,62.272,51.7147,219.552,-3.18533,6.0,18.1533
1097,18.6213,15.39,11.0,53.5893,62.432,51.656,220.395,-3.64267,6.0,18.0933
1098,18.5413,15.248,11.0,53.6027,61.9627,51.6613,219.211,-3.25067,6.0,17.9987
1099,18.4453,15.0767,11.0,53.6,61.408,51.5333,218.976,-3.44667,6.0,17.8673
1100,18.3533,14.874,11.0,53.504,61.112,51.3653,219.2,-3.316,6.0,17.8187
1101,18.26,14.7447,11.0,53.456,61.176,51.3013,218.517,-3.25067,6.0,17.74
1102,18.1667,14.6433,11.0,53.4053,62.1787,51.1573,217.568,-3.44667,6.0,17.65
1103,18.0813,14.5327,10.9333,53.4107,62.0667,51.1973,219.616,-3.57733,6.0,17.5593
1104,17.9833,14.3327,10.2,53.4293,62.5813,51.1173,220.875,-3.18533,6.0,17.4673
1105,17.882,14.0913,9.46667,53.4453,63.152,51.1467,222.475,-3.25067,6.06667,17.356
1106,17.7847,13.9453,9.0,53.4373,63.216,51.1387,222.656,-3.38133,7.0,17.2833
1107,17.6907,13.7813,9.0,53.4427,62.856,51.1653,222.795,-3.316,7.0,17.196
1108,17.5887,13.6193,9.0,53.4427,62.72,51.008,221.216,-3.25067,7.0,17.11
1109,17.4927,13.47,9.0,53.3813,62.656,50.8907,219.093,-3.38133,7.0,17.0107
1110,17.4033,13.3513,9.0,53.3067,62.624,50.7627,218.283,-3.25067,7.0,16.908
1111,17.32,13.2233,9.0,53.28,62.6347,50.68,217.387,-3.25067,7.0,16.808
1112,17.1993,13.056,9.0,53.2267,62.68,50.5653,216.619,-3.18533,7.0,16.7087
1113,17.0913,12.91,9.0,53.2293,63.104,50.5093,215.232,-3.316,7.0,16.59
1114,16.99,12.806,9.0,53.1627,62.888,50.504,214.677,-3.25067,7.0,16.4827
1115,16.9007,12.6933,8.86667,53.1627,62.8853,50.4347,212.832,-3.12,7.0,16.378
1116,16.816,12.586,8.2,53.152,63.1547,50.3867,211.883,-3.12,7.0,16.2733
1117,16.7227,12.4353,8.0,53.1547,63.0667,50.3707,212.288,-3.25067,7.0,16.16
1118,16.6067,12.3167,8.0,53.16,63.3467,50.3147,211.925,-3.12,7.0,16.0867
1119,16.4973,12.2313,8.0,53.16,63.5093,50.28,210.741,-3.18533,7.0,15.9807
1120,16.402,12.1133,8.0,53.152,63.624,50.2693,210.805,-3.18533,7.0,15.88
1121,16.2947,12.0053,7.8,53.16,63.5493,50.328,210.485,-3.18533,7.0,15.758
1122,16.2027,11.8887,7.06667,53.16,63.6267,50.2987,210.325,-3.18533,7.0,15.672
1123,16.112,11.7887,7.0,53.16,63.688,50.2827,209.6,-3.18533,7.0,15.596
1124,16.0067,11.6793,7.0,53.144,63.9467,50.216,209.728,-3.10733,7.0,15.5013
1125,15.8973,11.63,7.0,53.1227,64.024,50.1413,208.832,-3.18533,7.0,15.3713
1126,15.8033,11.5527,7.0,53.1253,63.944,50.1653,209.333,-3.12,7.0,15.2873
1127,15.698,11.454,7.0,53.12,63.9333,50.1253,208.981,-3.25067,7.0,15.1633
1128,15.6133,11.3867,7.0,53.1147,63.8213,50.168,208.533,-3.316,7.0,15.0867
1129,15.5087,11.286,7.53333,53.0667,63.568,50.168,209.344,-1.65133,7.0,14.9633
1130,15.426,11.202,8.0,53.0293,63.6693,50.1467,209.12,9.384,7.0,14.8993
1131,15.348,11.1133,7.66667,52.9947,63.8347,50.1093,209.472,37.1927,7.0,14.8373
1132,15.2873,11.07,7.0,52.9333,63.8347,50.144,208.651,77.5707,7.0,14.7467
1133,15.2293,11.1133,7.0,52.856,63.6747,50.1013,208.672,122.96,7.0,14.7267
1134,15.182,11.23,7.0,52.7387,63.6267,50.04,209.003,173.067,7.0,14.674
1135,15.1767,11.41,7.0,52.64,62.768,50.04,209.056,224.309,7.0,14.638
1136,15.182,11.6513,7.93333,52.4667,61.632,50.0693,209.184,276.0,7.0,14.6133
1137,15.2107,11.9873,8.26667,52.2853,60.8853,50.0667,208.235,326.752,7.0,14.654
1138,15.2813,12.3907,9.86667,52.0373,60.6107,50.0693,208.331,376.96,7.0,14.7247
1139,15.3487,12.8353,10.0,51.6907,60.816,50.0,208.8,425.856,7.0,14.8347
1140,15.4633,13.328,10.6667,51.36,60.832,49.9253,208.373,473.173,7.0,14.982
1141,15.624,13.8167,12.3333,51.04,60.9093,49.7413,208.683,516.395,7.0,15.1567
1142,15.8173,14.322,13.0,50.7787,61.0,49.4827,208.597,559.125,7.0,15.376
1143,16.0367,14.8433,13.6,50.488,60.632,49.1653,209.088,598.571,7.0,15.6053
1144,16.2913,15.344,14.0,50.2747,60.4027,48.9147,209.045,639.04,7.0,15.878
1145,16.5513,15.8113,14.0,50.1387,59.872,48.7893,209.44,672.341,7.0,16.1647
1146,16.822,16.28,15.8667,50.064,59.4107,48.656,209.696,706.219,7.0,16.4693
1147,17.0853,16.7313,16.5333,49.984,58.8587,48.5333,209.92,735.275,7.0,16.7853
1148,17.4007,17.2267,17.0,49.904,58.272,48.448,209.792,759.765,7.0,17.0887
1149,17.6733,17.7033,17.0,49.8747,57.912,48.448,209.952,781.44,7.0,17.4153
1150,17.954,18.1967,17.0,49.7973,57.3227,48.496,209.76,801.835,7.0,17.7593
1151,18.2433,18.6027,17.0,49.8747,56.432,48.7147,210.507,817.365,7.0,18.0533
1152,18.5493,18.934,17.3333,49.8613,55.6507,48.8347,209.856,829.568,7.0,18.4087
1153,18.8327,19.2733,18.0,49.9413,55.008,48.8987,210.389,838.485,7.0,18.678
1154,19.0933,19.59,18.0,49.9547,54.3813,49.0853,210.304,842.325,7.0,18.98
1155,19.368,19.9193,18.3333,49.904,53.1067,49.16,209.824,837.632,7.0,19.2273
1156,19.6267,20.218,19.0,49.896,52.5387,49.2853,209.696,833.28,7.0,19.4727
1157,19.8727,20.5507,19.0,49.8667,52.0027,49.4053,209.632,823.509,7.0,19.6933
1158,20.1013,20.92,19.0,49.7867,51.6213,49.4587,210.144,810.283,7.0,19.9093
1159,20.3473,21.2613,19.0,49.7333,51.0587,49.568,209.568,792.363,7.0,20.0947
1160,20.572,21.5413,19.0,49.7227,50.24,49.6933,209.6,768.213,7.0,20.262
1161,20.7627,21.7827,19.0,49.856,49.904,49.9653,209.216,743.509,7.0,20.4447
1162,20.968,22.0053,20.0,49.7947,49.3733,49.992,209.312,713.856,7.0,20.5707
1163,21.1613,22.1587,20.0,49.7733,48.2373,50.056,209.248,683.733,7.0,20.66
1164,21.344,22.232,19.2667,49.816,47.424,49.4053,209.12,646.613,7.0,20.788
1165,21.5,22.2053,19.0,49.9787,46.9947,48.4827,209.056,607.381,7.0,20.8453
1166,21.6333,22.212,19.0,49.984,47.9253,47.1653,208.277,564.971,7.0,20.912
1167,21.7333,22.1333,18.8667,50.0773,47.5307,46.8027,208.736,519.424,7.0,20.9813
1168,21.812,21.896,18.0,50.1893,46.9653,46.3733,208.768,472.363,7.0,21.024
1169,21.864,21.5947,18.0,50.1947,46.8293,46.0587,208.693,423.467,7.0,21.036
1170,21.872,21.22,18.0,50.2,47.2053,45.7013,208.768,373.056,7.0,21.052
1171,21.872,20.896,18.0,49.9413,47.5227,45.5547,208.587,320.821,7.0,21.06
1172,21.8547,20.5813,18.0,49.632,47.6453,45.424,208.352,269.152,7.0,21.028
1173,21.796,20.2467,18.0,49.1467,48.2347,45.3867,208.416,217.291,7.0,20.9867
1174,21.724,19.9193,18.0,48.9973,48.7147,45.4907,207.883,165.051,7.0,20.9627
1175,21.656,19.6307,18.0,48.6507,49.24,45.5653,208.565,84.96,7.0,20.908
1176,21.5733,19.3953,17.6667,48.5973,49.68,45.792,208.736,25.2387,7.0,20.8373
1177,21.4787,19.1293,17.0,48.696,49.832,45.7333,208.832,14.788,7.0,20.768
1178,21.4053,18.8733,17.0,48.6747,51.6507,46.112,208.213,1.288,7.0,20.7093
1179,21.3,18.6447,16.6667,49.1653,53.7253,46.7387,208.864,-3.96933,7.0,20.616
1180,21.1987,18.3707,16.5333,49.656,54.84,47.1547,209.184,-3.96933,7.0,20.5533
1181,21.1027,18.1453,16.3333,49.9493,56.0,47.6293,209.408,-3.77333,7.0,20.4267
1182,21.0027,17.914,15.0,50.2,57.2213,48.0453,209.931,-3.708,7.0,20.352
1183,20.896,17.7,15.0,50.464,58.1867,48.432,210.507,-3.512,7.0,20.2667
1184,20.8093,17.4927,15.0,50.752,59.0987,48.8613,210.848,-3.64267,7.0,20.1387
1185,20.7107,17.2827,15.0,51.0133,59.5707,49.1733,211.189,-3.512,7.0,20.064
1186,20.612,17.1027,14.0667,51.232,59.8213,49.464,211.925,-3.512,7.0,19.97
1187,20.5147,16.8927,14.0,51.3893,60.5067,49.6667,211.691,-3.512,7.0,19.8553
1188,20.4233,16.6993,14.0,51.5253,60.968,49.8107,212.149,-3.38133,7.0,19.7833
1189,20.314,16.5067,13.8667,51.6427,60.88,49.864,213.344,-3.512,7.0,19.694
1190,20.2,16.294,13.0,51.6667,61.296,49.896,215.147,-3.64267,7.0,19.56
1191,20.096,16.1053,13.0,51.6507,62.0373,49.9067,217.035,-3.38133,7.0,19.4867
1192,19.9907,15.9767,13.0,51.6187,61.752,49.856,220.16,-3.512,7.0,19.3567
1193,19.866,15.8047,12.7333,51.616,61.4613,49.744,220.171,-3.57733,7.0,19.2633
1194,19.7547,15.5867,11.4,51.4827,60.9813,49.4747,220.821,-3.512,7.0,19.1493
1195,19.6307,15.362,10.8,51.448,60.512,49.312,220.043,-3.38133,7.0,18.976
1196,19.506,15.1233,10.4667,51.3893,59.8373,49.0613,218.475,-3.25067,7.0,18.8573
1197,19.374,14.91,10.0,51.304,59.3493,48.8453,216.992,-3.316,7.0,18.7333
1198,19.2467,14.732,10.0,51.216,59.7387,48.7093,216.107,-3.38133,7.0,18.6133
1199,19.118,14.5273,10.0,51.168,59.4347,48.5653,215.627,-3.25067,7.0,18.498
1200,18.9833,14.3653,10.0,51.1653,59.9093,48.56,215.019,-3.38133,7.0,18.374
1201,18.8767,14.1973,10.0,51.1573,59.888,48.512,214.976,-3.38133,6.6,18.22
1202,18.7547,14.01,9.33333,51.1013,59.1147,48.4,214.4,-3.25067,1.0,18.1133
1203,18.612,13.8113,9.0,51.0107,57.736,48.2187,212.501,-3.316,1.0,17.9813
1204,18.498,13.6393,9.0,50.7653,57.528,47.8933,213.461,-3.316,1.0,17.8427
1205,18.36,13.4513,8.6,50.7493,57.7467,47.9573,213.227,-3.17267,1.0,17.7433
1206,18.2353,13.2973,8.0,50.688,57.9467,47.928,212.811,-3.316,1.0,17.6047
1207,18.1113,13.1373,8.0,50.664,57.8773,47.9493,213.099,-3.44667,1.0,17.474
1208,17.9693,12.96,8.0,50.4373,57.8133,47.7973,212.555,-3.18533,1.0,17.384
1209,17.8507,12.7933,8.0,50.4187,57.8267,47.728,212.117,-3.38133,1.0,17.2447
1210,17.7273,12.6253,8.0,50.3173,57.6747,47.6533,211.968,-3.316,1.0,17.1067
1211,17.592,12.4687,7.86667,50.2373,57.5413,47.5573,210.763,-3.25067,1.0,17.0053
1212,17.484,12.3513,7.13333,50.2907,57.2213,47.5547,210.496,-3.18533,1.0,16.9
1213,17.368,12.2527,7.0,50.3067,56.1947,47.6827,209.28,-3.17267,1.0,16.7627
1214,17.242,12.1333,7.0,50.288,55.5493,47.6427,208.629,-3.44667,1.0,16.6327
1215,17.09,12.042,7.0,50.1467,55.1573,47.4747,207.797,-3.18533,1.0,16.494
1216,16.9833,11.96,7.0,49.7307,55.2053,46.9413,207.637,-3.18533,1.0,16.3633
1217,16.8887,11.85,7.0,49.6853,55.288,46.928,207.264,-3.18533,1.0,16.2733
1218,16.7913,11.74,7.0,49.5653,55.3067,47.0027,207.659,-3.25067,1.0,16.17
1219,16.67,11.636,7.0,49.5627,55.4907,47.1547,207.723,-3.18533,1.0,16.0793
1220,16.5553,11.5153,7.0,49.456,55.4853,47.0587,207.52,-3.12,1.0,15.974
1221,16.454,11.4287,7.0,49.4453,55.44,47.176,206.933,-3.18533,1.0,15.872
1222,16.332,11.324,7.0,49.4507,55.4187,47.208,207.072,-3.18533,1.0,15.7453
1223,16.232,11.242,7.0,49.416,55.408,47.3333,207.147,-3.18533,1.0,15.684
1224,16.1227,11.0633,7.0,49.4827,56.432,47.6907,208.139,-3.18533,1.0,15.582
1225,16.014,10.8673,7.0,49.416,56.7227,47.488,209.408,-1.10533,1.0,15.4687
1226,15.8907,10.7287,7.0,49.288,56.9653,47.4667,209.728,10.5553,1.0,15.3407
1227,15.7867,10.6333,7.0,49.2667,57.4827,47.336,211.392,42.06,1.0,15.2373
1228,15.6987,10.6433,7.0,49.232,57.264,47.1413,212.875,83.2853,1.0,15.1607
1229,15.6367,10.696,7.0,49.1733,57.448,47.216,213.28,128.544,1.0,15.11
1230,15.5613,10.8647,7.0,49.1413,56.824,47.216,212.533,178.848,1.0,15.0273
1231,15.554,11.0873,7.33333,48.9013,56.1893,46.9787,212.384,230.325,1.0,15.0
1232,15.562,11.43,8.0,48.7413,55.496,46.768,212.832,281.173,1.0,14.9767
1233,15.572,11.8627,8.53333,48.552,55.3653,46.6827,212.256,332.128,1.0,15.004
1234,15.64,12.3153,8.86667,48.4107,55.7467,46.6293,212.651,377.643,1.0,15.0787
1235,15.7107,12.7853,10.2,48.1493,55.944,46.5867,212.395,425.515,1.0,15.1827
1236,15.8033,13.2667,11.8,47.816,56.1253,46.5307,212.597,473.28,1.0,15.3333
1237,15.9573,13.7567,12.1333,47.5307,56.1067,46.5093,213.045,515.861,1.0,15.4987
1238,16.1327,14.312,13.0,47.2373,55.6853,46.496,213.675,561.493,1.0,15.6973
1239,16.3553,14.8027,13.0,46.9653,54.9973,46.376,212.885,599.787,1.0,15.9273
1240,16.6093,15.3267,14.6,46.6907,54.3413,46.3227,213.013,639.893,1.0,16.1867
1241,16.8593,15.8347,16.1333,46.4987,53.7653,46.2827,213.248,671.232,1.0,16.4687
1242,17.1727,16.3433,16.8,46.2693,53.2853,45.792,224.565,706.475,1.0,16.796
1243,17.656,16.8607,17.0,46.528,52.6373,46.088,302.112,734.933,1.0,17.2453
1244,18.132,17.3333,17.0,46.84,52.2507,46.144,382.347,759.723,1.0,17.6933
1245,18.5733,17.8073,17.0,46.92,51.9333,46.088,413.568,780.16,1.0,18.106
1246,18.994,18.232,17.0,47.032,51.544,45.928,457.301,795.307,1.0,18.4793
1247,19.416,18.67,17.0,46.8587,50.9493,45.688,468.907,807.552,1.0,18.8673
1248,19.802,19.1053,17.0,47.1787,50.5973,45.624,530.027,817.408,1.0,19.2593
1249,20.19,19.4993,17.1333,47.2667,50.504,45.5227,551.403,819.072,1.0,19.608
1250,20.558,19.9227,18.0,47.464,49.9253,45.6533,602.88,822.571,1.0,19.9887
1251,20.92,20.38,18.2667,47.1573,49.4933,45.6107,609.237,819.285,1.0,20.316
