,AAPL,ADI,ADSK,AVGO,BBBY,BIDU,BIIB,EA,GOOGL,LBTYA,MSFT,PAYX,XLNX,NDX
3854,108.14,63.37,59.31,168.04,44.96,166.2275,312.18,79.43,804.628,31.26,57.9999,59.0642,51.5,4778.166
3855,108.1165,63.37,59.295,167.96,44.95,166.18,312.02,79.41,804.66,31.25,57.99,59.06,51.5,4777.651
3856,108.13,63.365,59.305,167.98,44.96,166.13,312.0,79.42,804.82,31.26,57.98,59.0532,51.5,4777.582
3857,108.13,63.36,59.3,167.98,44.97,166.04,311.98,79.415,804.86,31.26,57.961,59.06,51.51,4777.438
3858,108.14,63.3598,59.3,167.96,44.95,166.07,312.03,79.4,804.98,31.26,57.965,59.035,51.51,4777.563
3859,108.1408,63.34,59.31,167.961,44.95,165.96,312.04,79.4199,804.915,31.25,57.9664,59.027,51.5,4777.514
3860,108.155,63.34,59.32,167.94,44.96,165.96,312.15,79.42,804.75,31.24,57.9715,59.03,51.51,4777.765
3861,108.17,63.34,59.315,167.98,44.96,166.05,312.11,79.41,804.75,31.24,57.985,59.022,51.5,4778.05
3862,108.18,63.345,59.31,167.95,44.965,166.04,312.0506,79.415,804.47,31.24,57.98,59.02,51.505,4777.92
3863,108.18,63.35,59.31,167.94,44.955,166.0619,312.02,79.42,804.4,31.24,57.98,59.02,51.5,4777.614
3864,108.19,63.34,59.315,167.92,44.96,166.07,312.03,79.4,804.44,31.235,57.98,59.03,51.505,4777.453
3865,108.17,63.35,59.311,167.945,44.96,166.01,312.03,79.415,804.45,31.235,57.98,59.03,51.5,4777.579
3866,108.175,63.395,59.315,168.06,44.97,166.04,312.09,79.4125,804.54,31.24,57.98,59.03,51.51,4777.866
3867,108.185,63.38,59.315,168.08,44.96,166.08,312.05,79.43,804.57,31.23,57.985,59.025,51.5,4777.732
3868,108.18,63.36,59.315,168.0898,44.965,166.05,312.27,79.43,804.455,31.22,57.98,59.03,51.5,4777.76
3869,108.23,63.34,59.315,168.09,44.965,166.03,312.53,79.41,804.66,31.22,57.985,59.03,51.49,4778.348
3870,108.2793,63.31,59.315,168.031,44.97,166.03,312.54,79.395,804.77,31.225,57.99,59.02,51.49,4778.431
3871,108.295,63.38,59.33,168.17,44.98,166.15,312.75,79.39,804.9233,31.22,58.01,59.025,51.505,4779.7
3872,108.3,63.39,59.325,168.2,44.98,166.1001,312.73,79.4,804.91,31.23,57.9925,59.03,51.53,4779.675
3873,108.29,63.38,59.33,168.17,44.98,166.105,312.875,79.385,804.69,31.225,57.995,59.025,51.525,4779.221
3874,108.28,63.34,59.335,168.17,44.97,166.1011,312.89,79.39,804.71,31.22,57.995,59.02,51.53,4779.038
3875,108.272,63.345,59.345,168.15,44.97,166.08,312.98,79.39,804.8125,31.235,58.0,59.025,51.53,4778.809
3876,108.25,63.379,59.345,168.12,44.975,166.11,313.01,79.41,804.825,31.225,57.99,59.02,51.53,4779.046
3877,108.25,63.34,59.345,168.09,44.97,166.12,313.2,79.42,804.76,31.225,58.0,59.03,51.52,4779.038
3878,108.2599,63.39,59.345,168.11,44.97,166.12,313.4,79.415,804.5443,31.195,58.0,59.02,51.53,4778.781
3879,108.259,63.395,59.355,168.14,44.98,166.136,313.499,79.39,804.32,31.195,58.0,59.05,51.525,4778.927
3880,108.26,63.4,59.33,168.13,44.9799,166.18,313.4641,79.37,804.35,31.21,58.005,59.05,51.52,4779.05
3881,108.2237,63.4,59.345,168.18,44.97,166.19,313.285,79.365,804.2428,31.23,58.005,59.04,51.525,4779.266
3882,108.2362,63.39,59.3,168.27,44.96,166.19,312.95,79.355,804.2,31.25,58.0,59.045,51.53,4778.909
3883,108.2401,63.396,59.29,168.2,44.96,166.22,312.95,79.31,804.02,31.255,58.01,59.045,51.525,4778.638
3884,108.26,63.39,59.28,168.17,44.94,166.199,313.15,79.27,803.94,31.28,58.005,59.045,51.52,4778.749
3885,108.29,63.39,59.3,168.15,44.93,166.2,313.19,79.26,804.23,31.295,58.0215,59.045,51.52,4779.251
3886,108.265,63.4,59.31,168.2014,44.94,166.19,313.4,79.27,804.27,31.29,58.01,59.05,51.53,4780.043
3887,108.3,63.4,59.315,168.31,44.95,166.2399,313.48,79.27,804.47,31.3,58.0,59.055,51.525,4781.044
3888,108.3,63.39,59.29,168.29,44.92,166.22,313.58,79.28,804.5,31.31,58.015,59.055,51.53,4781.273
3889,108.3,63.42,59.3,168.28,44.925,166.18,313.58,79.275,804.34,31.31,58.02,59.06,51.54,4781.749
3890,108.305,63.4,59.315,168.29,44.935,166.18,313.88,79.28,804.4775,31.29,58.0363,59.05,51.54,4782.128
3891,108.3375,63.37,59.3,168.23,44.925,166.26,313.7999,79.305,804.52,31.27,58.04,59.04,51.55,4782.202
3892,108.33,63.36,59.305,168.29,44.92,166.38,313.88,79.31,804.56,31.26,58.065,59.04,51.55,4783.022
3893,108.31,63.36,59.3,168.2799,44.925,166.36,313.88,79.3,804.7842,31.25,58.065,59.035,51.545,4782.792
3894,108.31,63.35,59.29,168.2436,44.9,166.38,313.91,79.29,804.79,31.26,58.079,59.035,51.53,4782.919
3895,108.315,63.35,59.28,168.26,44.925,166.39,313.78,79.29,804.91,31.25,58.06,59.03,51.53,4783.024
3896,108.32,63.38,59.29,168.24,44.945,166.42,313.78,79.28,804.9675,31.25,58.01,59.03,51.53,4782.004
3897,108.265,63.37,59.28,168.22,44.945,166.37,313.56,79.235,805.14,31.235,58.0075,59.0301,51.51,4781.032
3898,108.265,63.38,59.33,168.175,44.95,166.3,313.29,79.25,805.22,31.23,58.035,59.05,51.52,4781.994
3899,108.27,63.41,59.33,168.28,44.94,166.27,313.19,79.23,805.3,31.2401,58.03,59.055,51.55,4782.338
3900,108.37,63.44,59.37,168.35,44.96,166.45,313.65,79.27,805.23,31.22,58.06,59.08,51.57,4784.562
3901,108.386,63.625,59.405,168.875,44.87,165.86,313.61,79.17,804.06,31.215,58.095,59.19,51.52,4786.945
3902,108.3,63.84,59.45,169.35,44.99,166.17,313.7128,79.04,804.585,31.2925,58.16,59.275,51.7,4789.174
3903,108.4121,63.92,59.48,169.88,44.9805,166.265,312.765,78.9325,805.145,31.37,58.16,59.18,51.84,4792.414
3904,108.49,63.87,59.51,169.4,45.075,166.05,313.36,78.89,805.51,31.5,58.175,59.16,51.94,4792.726
3905,108.455,63.885,59.61,169.7,45.08,166.095,313.535,79.06,806.3499,31.56,58.2,59.214,51.93,4793.155
3906,108.41,63.92,59.65,169.8946,45.01,166.1099,314.4,79.05,806.42,31.51,58.1735,59.21,51.93,4793.813
3907,108.29,63.85,59.61,169.42,44.87,166.05,315.22,79.01,806.41,31.5,58.07,59.18,51.89,4792.865
3908,108.4,63.88,59.64,169.84,45.03,166.25,314.725,78.98,806.035,31.57,58.07,59.2,51.88,4793.962
3909,108.41,63.96,59.6,169.9,44.89,166.47,314.88,79.02,805.3,31.58,58.135,59.17,51.95,4793.477
3910,108.48,63.97,59.67,169.76,44.82,166.3033,315.0,79.02,806.0,31.57,58.155,59.19,51.96,4794.562
3911,108.58,64.03,59.65,169.8599,44.83,166.42,315.065,79.02,806.94,31.67,58.2167,59.18,52.04,4796.189
3912,108.545,64.06,59.58,169.81,44.73,166.21,315.0375,78.97,807.0,31.65,58.25,59.18,52.13,4796.088
3913,108.465,63.88,59.6,169.8,44.72,166.44,314.77,78.95,807.0,31.67,58.25,59.16,52.0335,4797.207
3914,108.52,63.965,59.55,169.77,44.7,166.45,314.1601,78.91,807.36,31.63,58.285,59.13,52.12,4797.393
3915,108.4453,63.82,59.55,169.32,44.68,166.47,314.73,78.92,807.15,31.65,58.245,59.125,52.1,4797.042
3916,108.36,63.88,59.55,169.47,44.6,166.39,313.9801,78.96,807.65,31.62,58.245,59.16,52.05,4796.761
3917,108.42,63.85,59.54,169.5556,44.58,166.46,314.0,78.97,807.8291,31.62,58.23,59.2,52.02,4797.24
3918,108.39,63.94,59.54,169.61,44.59,166.44,313.98,79.04,808.42,31.61,58.24,59.2,52.06,4796.96
3919,108.36,63.96,59.53,169.59,44.59,166.45,314.46,79.1,808.24,31.65,58.29,59.24,52.14,4797.748
3920,108.43,64.06,59.54,169.74,44.63,166.45,314.64,79.02,808.53,31.7,58.295,59.24,52.25,4799.764
3921,108.4,64.05,59.53,169.76,44.73,166.44,315.01,79.0,808.8,31.73,58.33,59.24,52.15,4800.354
3922,108.3551,64.03,59.55,169.73,44.75,166.42,314.785,78.96,809.28,31.72,58.31,59.24,52.1901,4800.279
3923,108.305,64.0,59.57,169.82,44.7305,166.35,314.48,78.95,809.28,31.72,58.3,59.21,52.19,4799.938
3924,108.315,63.9,59.59,169.63,44.73,166.09,314.5417,79.02,809.31,31.69,58.31,59.23,52.16,4799.265
3925,108.39,63.89,59.64,169.55,44.71,166.16,315.0,79.085,809.56,31.69,58.325,59.23,52.17,4800.219
3926,108.385,63.91,59.605,169.525,44.66,165.835,314.83,79.03,809.52,31.68,58.31,59.26,52.185,4800.214
3927,108.315,63.82,59.62,169.4344,44.65,165.855,315.2,79.02,809.767,31.62,58.29,59.24,52.14,4799.343
3928,108.3199,63.88,59.64,169.35,44.66,165.94,315.13,79.0,809.793,31.69,58.26,59.27,52.03,4798.851
3929,108.261,63.845,59.7,169.29,44.65,165.91,314.47,78.99,809.86,31.65,58.27,59.26,52.0,4798.339
3930,108.18,63.85,59.69,169.73,44.58,166.0,314.61,78.93,809.475,31.62,58.255,59.275,51.95,4798.343
3931,108.2,63.83,59.63,169.49,44.54,166.1,314.6,78.93,809.03,31.63,58.215,59.27,51.94,4797.24
3932,108.2262,63.77,59.55,169.3925,44.48,166.0,314.88,78.92,808.6,31.62,58.17,59.29,51.9,4794.799
3933,108.27,63.95,59.56,169.62,44.53,166.13,314.585,78.95,808.99,31.62,58.18,59.26,51.97,4796.28
3934,108.27,63.985,59.56,169.79,44.5454,166.19,314.91,78.94,808.89,31.62,58.18,59.3,52.08,4797.251
3935,108.235,63.94,59.56,169.82,44.62,166.19,314.81,78.98,809.71,31.61,58.225,59.28,52.065,4798.345
3936,108.18,63.91,59.5,169.8146,44.6062,166.33,314.7525,79.0,809.4492,31.62,58.19,59.26,52.01,4796.744
3937,108.23,63.915,59.51,169.8307,44.53,166.24,314.875,79.03,809.48,31.63,58.18,59.27,52.0,4797.069
3938,108.28,63.985,59.53,169.86,44.48,166.08,315.12,79.02,809.605,31.63,58.185,59.28,52.05,4797.976
3939,108.27,63.96,59.52,169.75,44.47,166.16,314.95,78.99,809.3176,31.6,58.19,59.255,51.97,4796.882
3940,108.275,64.01,59.54,169.8599,44.5,166.23,314.48,79.05,809.69,31.62,58.196,59.26,52.0,4798.693
3941,108.3499,64.03,59.58,169.9,44.53,166.41,314.6111,79.03,810.5298,31.63,58.23,59.29,52.02,4801.276
3942,108.3336,63.97,59.58,169.6981,44.5874,166.48,314.75,78.93,810.918,31.61,58.21,59.285,51.96,4801.108
3943,108.34,63.94,59.6,169.74,44.64,166.35,314.73,78.9501,811.105,31.63,58.21,59.29,51.98,4800.668
3944,108.33,63.96,59.58,169.84,44.64,166.16,314.98,78.9301,811.1775,31.625,58.21,59.27,52.0,4801.44
3945,108.2107,63.88,59.58,169.67,44.67,166.27,314.96,78.9,810.81,31.63,58.21,59.26,51.97,4801.533
3946,108.254,63.9,59.575,169.76,44.62,166.27,314.91,78.91,810.97,31.64,58.22,59.26,52.02,4802.242
3947,108.3,63.98,59.64,169.88,44.684,166.43,314.99,78.9,811.26,31.63,58.23,59.265,52.05,4803.024
3948,108.29,64.03,59.685,169.91,44.65,166.48,314.99,79.01,811.67,31.63,58.285,59.26,52.025,4804.479
3949,108.298,64.0,59.695,169.84,44.66,166.44,314.91,79.0,811.74,31.63,58.27,59.26,52.005,4804.355
3950,108.19,63.97,59.69,169.65,44.625,166.45,314.77,78.95,811.575,31.6,58.2835,59.28,51.99,4803.6
3951,108.18,63.995,59.725,169.69,44.59,166.43,314.72,79.0,811.8,31.615,58.275,59.31,52.01,4803.607
3952,108.17,64.0,59.725,169.7475,44.54,166.25,314.546,79.0,811.5,31.64,58.29,59.32,52.05,4803.946
3953,108.1,63.91,59.71,169.71,44.54,166.14,314.54,79.01,810.75,31.59,58.285,59.32,51.93,4802.156
3954,108.175,63.96,59.74,169.87,44.53,166.085,314.54,79.04,810.75,31.57,58.284,59.33,51.931,4801.781
3955,108.2399,63.99,59.73,169.93,44.5,166.06,314.71,79.0361,810.98,31.57,58.29,59.35,51.98,4802.371
3956,108.1307,63.99,59.7705,170.1,44.48,166.23,314.81,79.0,811.135,31.57,58.295,59.39,51.97,4802.652
3957,108.115,63.9903,59.8,170.28,44.55,166.26,314.79,78.99,811.44,31.57,58.29,59.37,51.97,4802.178
3958,108.135,63.98,59.845,170.37,44.62,166.23,314.95,78.98,811.86,31.56,58.2892,59.36,51.94,4802.899
3959,108.05,63.98,59.87,170.36,44.5808,166.2,314.95,78.998,811.902,31.53,58.29,59.379,51.94,4802.588
3960,108.05,63.99,59.86,170.43,44.59,166.15,315.1,79.0,812.0225,31.5303,58.285,59.4,51.93,4803.373
3961,108.02,64.0,59.76,170.5,44.58,166.1,314.695,79.0,811.42,31.53,58.305,59.4,51.97,4802.231
3962,108.05,64.0,59.77,170.4507,44.61,166.05,315.05,79.005,810.93,31.55,58.33,59.38,51.97,4801.463
3963,108.12,63.99,59.83,170.46,44.6,166.14,314.93,79.04,811.34,31.55,58.33,59.4,51.96,4802.732
3964,108.12,63.98,59.84,170.5,44.62,166.1,315.1055,79.01,811.0,31.57,58.345,59.415,51.97,4803.146
3965,108.17,63.98,59.85,170.51,44.66,166.095,315.064,79.0,811.3,31.59,58.34,59.43,51.95,4803.778
3966,108.1635,63.92,59.8499,170.51,44.67,166.3,315.08,79.03,811.2425,31.59,58.325,59.41,51.94,4803.86
3967,108.2,63.92,59.87,170.55,44.71,166.23,315.17,79.02,811.33,31.6,58.314,59.41,51.94,4804.199
3968,108.2259,63.94,59.86,170.4087,44.73,166.24,314.91,79.02,811.11,31.59,58.33,59.415,51.945,4804.032
3969,108.3,63.98,59.95,170.5,44.78,166.4075,315.29,79.035,810.945,31.64,58.365,59.42,51.99,4806.018
3970,108.29,63.95,59.94,170.56,44.8097,166.32,315.01,79.08,810.76,31.63,58.3601,59.43,51.995,4805.743
3971,108.29,63.99,59.87,170.57,44.83,166.11,315.26,79.11,811.067,31.625,58.38,59.424,52.0,4806.202
3972,108.29,63.94,59.83,170.6,44.84,166.05,315.1925,79.19,810.935,31.615,58.3801,59.43,51.975,4805.904
3973,108.2406,63.95,59.79,170.62,44.83,166.04,315.12,79.19,811.07,31.58,58.385,59.42,51.985,4804.833
3974,108.27,63.962,59.77,170.68,44.84,165.91,315.1075,79.19,810.881,31.57,58.38,59.41,51.98,4804.726
3975,108.31,63.98,59.8,170.7205,44.86,166.0134,315.47,79.22,811.3375,31.6,58.395,59.43,51.99,4806.277
3976,108.3242,63.97,59.89,170.8,44.84,165.92,315.765,79.24,811.12,31.62,58.401,59.45,51.98,4806.351
3977,108.35,63.97,59.915,170.82,44.87,165.8,315.76,79.26,811.135,31.605,58.4,59.44,51.98,4806.495
3978,108.41,63.99,59.95,170.9,44.89,165.77,316.14,79.27,811.3475,31.6,58.43,59.43,51.98,4807.585
3979,108.43,63.98,59.95,170.873,44.9,165.88,316.23,79.32,811.3742,31.605,58.43,59.43,52.0,4807.61
3980,108.409,63.96,59.9499,170.915,44.89,165.7794,316.14,79.325,811.56,31.615,58.41,59.46,52.01,4808.117
3981,108.37,63.96,59.91,170.86,44.89,165.655,316.09,79.33,811.62,31.615,58.365,59.43,52.0,4807.426
3982,108.39,63.93,59.88,170.795,44.841,165.54,315.7,79.31,811.26,31.61,58.3599,59.42,51.96,4806.19
3983,108.4378,63.95,59.92,170.83,44.85,165.45,315.23,79.33,811.26,31.61,58.3538,59.4361,51.97,4806.029
3984,108.39,63.95,59.92,170.78,44.85,165.369,314.81,79.33,811.5883,31.62,58.3447,59.45,51.97,4805.073
3985,108.37,63.95,59.92,170.725,44.84,165.22,314.69,79.35,811.0,31.61,58.31,59.45,51.975,4804.273
3986,108.41,63.98,59.9,170.78,44.83,165.26,314.87,79.32,811.14,31.62,58.31,59.47,52.0,4804.689
3987,108.39,63.985,59.895,170.7996,44.82,165.33,314.88,79.291,811.395,31.62,58.325,59.48,52.01,4805.228
3988,108.403,63.99,59.85,170.89,44.845,165.42,314.82,79.295,811.18,31.62,58.29,59.54,52.04,4805.784
3989,108.35,63.99,59.85,170.86,44.84,165.37,314.963,79.27,811.0933,31.615,58.3,59.55,52.04,4805.373
3990,108.29,63.99,59.79,170.855,44.85,165.39,315.03,79.27,811.1,31.595,58.29,59.55,52.05,4804.715
3991,108.3,63.982,59.83,170.92,44.87,165.55,315.055,79.28,811.263,31.61,58.32,59.55,52.06,4805.271
3992,108.325,63.986,59.81,170.959,44.865,165.53,314.85,79.295,811.39,31.6047,58.345,59.55,52.06,4805.552
3993,108.303,63.99,59.78,170.9475,44.88,165.5,314.88,79.21,811.09,31.605,58.355,59.521,52.06,4805.29
3994,108.326,63.99,59.805,170.9435,44.9,165.5,315.0,79.27,810.785,31.605,58.36,59.52,52.06,4805.883
3995,108.3601,64.0,59.85,171.0,44.9,165.525,315.06,79.26,811.12,31.61,58.39,59.54,52.06,4806.763
3996,108.39,64.0,59.82,171.064,44.9,165.58,315.1,79.25,811.16,31.53,58.37,59.54,52.065,4806.737
3997,108.42,64.0,59.85,171.0228,44.91,165.77,315.15,79.25,811.54,31.55,58.385,59.54,52.07,4807.571
3998,108.425,64.03,59.88,171.04,44.9,165.879,314.978,79.24,811.95,31.51,58.38,59.5601,52.065,4807.783
3999,108.43,63.99,59.895,171.0862,44.9,165.7,314.92,79.19,812.005,31.5,58.3766,59.56,52.075,4807.569
4000,108.42,63.97,59.92,171.06,44.91,165.52,314.889,79.181,812.24,31.4503,58.355,59.56,52.025,4807.262
4001,108.3935,63.99,59.96,170.94,44.89,165.37,314.89,79.17,812.35,31.48,58.34,59.53,52.015,4807.218
4002,108.42,63.98,59.98,170.99,44.91,165.42,314.83,79.2,812.75,31.518,58.35,59.537,52.02,4808.106
4003,108.42,63.98,59.98,170.97,44.94,165.43,315.0,79.225,812.36,31.54,58.34,59.53,52.01,4808.393
4004,108.44,64.0,60.069,170.9889,44.95,165.43,315.0,79.249,812.46,31.55,58.34,59.54,51.98,4808.926
4005,108.454,64.0,60.08,171.02,44.95,165.36,314.91,79.25,812.79,31.545,58.345,59.545,52.0,4809.227
4006,108.4497,64.0,60.07,171.06,44.97,165.37,315.1,79.26,812.91,31.55,58.36,59.55,51.995,4809.593
4007,108.46,64.0,60.085,171.03,44.95,165.53,315.015,79.25,813.09,31.545,58.36,59.54,51.985,4809.61
4008,108.36,63.99,60.095,170.99,44.95,165.49,315.14,79.21,812.78,31.545,58.3758,59.515,51.97,4808.522
4009,108.37,63.97,60.09,171.04,44.97,165.51,315.125,79.24,812.438,31.55,58.39,59.51,51.9701,4808.793
4010,108.33,63.95,60.08,171.05,44.98,165.52,315.11,79.22,812.74,31.55,58.3747,59.51,51.96,4808.673
4011,108.36,63.98,60.09,171.105,44.96,165.67,315.29,79.23,812.8,31.549,58.42,59.51,51.96,4809.649
4012,108.343,64.01,60.1,171.17,44.955,165.65,315.25,79.23,813.05,31.51,58.45,59.514,51.97,4809.45
4013,108.37,64.02,60.158,171.23,44.99,165.7371,315.1,79.2564,813.009,31.52,58.4668,59.53,51.975,4810.077
4014,108.3735,64.05,60.1784,171.38,44.99,165.81,315.43,79.25,813.06,31.535,58.46,59.545,51.97,4810.675
4015,108.36,64.05,60.23,171.392,44.99,165.71,315.17,79.21,812.7425,31.56,58.48,59.53,51.965,4809.78
4016,108.365,64.04,60.21,171.43,44.99,165.63,315.0685,79.21,812.86,31.545,58.49,59.53,51.96,4810.46
4017,108.36,64.04,60.2,171.48,45.0,165.64,315.0,79.2032,812.3,31.55,58.493,59.53,51.965,4809.956
4018,108.27,63.99,60.15,171.32,44.99,165.53,314.965,79.14,812.19,31.52,58.465,59.52,51.93,4808.081
4019,108.3,64.0,60.08,171.36,44.99,165.42,314.8875,79.1,812.105,31.5,58.4647,59.53,51.93,4808.28
4020,108.299,64.01,60.095,171.34,44.99,165.405,314.81,79.12,812.43,31.51,58.45,59.522,51.94,4808.433
4021,108.29,64.035,60.066,171.33,45.0,165.35,314.7372,79.12,812.27,31.52,58.45,59.51,51.96,4808.236
4022,108.28,64.03,60.075,171.34,44.99,165.21,314.82,79.14,812.295,31.54,58.4497,59.52,51.96,4808.251
4023,108.28,64.0,60.04,171.28,44.99,165.13,314.9,79.13,812.2,31.52,58.43,59.52,51.94,4807.361
4024,108.2842,63.96,60.0,171.29,45.02,165.2,314.9,79.13,811.94,31.54,58.4,59.5,51.945,4806.605
4025,108.305,63.98,60.02,171.29,45.01,165.078,314.9,79.13,811.9044,31.56,58.4,59.51,51.945,4806.69
4026,108.285,63.95,60.0299,171.22,44.99,165.01,314.855,79.13,811.725,31.56,58.415,59.49,51.945,4806.316
4027,108.29,63.95,60.02,171.23,45.0,165.0551,314.7825,79.125,811.819,31.56,58.38,59.495,51.91,4806.083
4028,108.305,63.94,60.04,171.2,44.99,165.09,314.67,79.1,811.81,31.565,58.37,59.505,51.9,4805.943
4029,108.27,63.9,60.065,171.23,45.0,165.05,314.6825,79.08,811.74,31.56,58.3664,59.49,51.88,4805.66
4030,108.28,63.87,60.06,171.24,44.98,165.0,314.515,79.02,811.94,31.56,58.36,59.505,51.87,4805.541
4031,108.2625,63.9,60.041,171.3,45.0,165.06,314.45,79.045,812.01,31.56,58.35,59.515,51.87,4806.109
4032,108.2582,63.8865,60.08,171.3325,44.98,165.02,314.4625,79.04,812.0838,31.56,58.325,59.515,51.84,4806.361
4033,108.23,63.9,60.1,171.4,44.94,165.02,314.475,79.08,812.1989,31.53,58.31,59.5,51.835,4806.03
4034,108.275,63.9,60.09,171.43,44.96,165.04,314.49,79.1,812.0969,31.53,58.3136,59.505,51.835,4806.197
4035,108.295,63.87,60.115,171.49,44.97,165.02,314.47,79.1,812.07,31.5399,58.295,59.52,51.83,4806.289
4036,108.3068,63.88,60.1069,171.38,44.94,165.02,314.55,79.01,812.01,31.51,58.3,59.51,51.84,4805.666
4037,108.34,63.87,60.11,171.43,44.925,165.02,315.12,79.02,812.332,31.5,58.3,59.52,51.85,4806.319
4038,108.33,63.9,60.13,171.49,44.93,164.99,315.13,79.03,812.46,31.5,58.3,59.5268,51.845,4806.751
4039,108.3472,63.86,60.15,171.42,44.94,165.05,315.125,79.05,812.6185,31.5,58.3,59.52,51.825,4807.079
4040,108.3401,63.85,60.175,171.38,44.93,165.02,315.29,79.06,812.55,31.52,58.32,59.51,51.815,4807.366
4041,108.33,63.87,60.17,171.42,44.93,164.99,315.23,79.04,812.4,31.535,58.31,59.515,51.82,4807.151
4042,108.3464,63.88,60.13,171.5,44.925,165.02,315.125,79.049,812.395,31.52,58.3,59.52,51.85,4806.821
4043,108.3602,63.85,60.1,171.43,44.9225,165.01,314.9375,79.05,812.22,31.53,58.3,59.53,51.845,4807.351
4044,108.37,63.83,60.0701,171.4593,44.95,165.01,314.97,78.98,812.33,31.49,58.3,59.52,51.83,4807.287
4045,108.3501,63.83,60.11,171.5,44.96,165.0,314.96,78.99,812.32,31.55,58.3,59.527,51.855,4807.193
4046,108.3606,63.84,60.1,171.59,44.95,165.01,314.92,78.97,812.21,31.5331,58.3034,59.55,51.8525,4807.12
4047,108.39,63.855,60.09,171.565,44.94,165.1,314.99,78.96,812.08,31.56,58.29,59.555,51.85,4806.819
4048,108.3841,63.87,60.14,171.5401,44.96,165.1,315.01,78.97,812.44,31.56,58.295,59.57,51.855,4807.097
4049,108.4104,63.88,60.175,171.5093,44.95,165.02,314.8708,79.0,812.61,31.54,58.29,59.58,51.85,4807.419
4050,108.38,63.875,60.1775,171.55,44.95,165.03,315.01,79.02,812.6,31.53,58.29,59.58,51.85,4807.002
4051,108.364,63.895,60.18,171.5108,44.94,165.0484,314.94,79.045,812.4924,31.53,58.3,59.57,51.925,4806.988
4052,108.4,63.87,60.17,171.4638,44.94,165.01,314.9,79.04,812.64,31.53,58.295,59.58,51.93,4806.875
4053,108.395,63.87,60.18,171.46,44.93,165.03,314.94,79.04,812.64,31.55,58.295,59.6,51.92,4807.147
4054,108.41,63.87,60.19,171.48,44.93,165.03,314.91,79.05,812.68,31.56,58.31,59.596,51.94,4807.753
4055,108.415,63.84,60.18,171.44,44.94,165.02,314.81,79.06,812.72,31.56,58.331,59.605,51.93,4807.764
4056,108.42,63.85,60.21,171.443,44.93,165.02,314.84,79.07,812.76,31.57,58.34,59.62,51.92,4807.613
4057,108.45,63.845,60.24,171.48,44.94,165.01,314.85,79.0842,812.989,31.59,58.365,59.615,51.93,4809.348
4058,108.45,63.84,60.23,171.46,44.94,165.078,314.69,79.09,813.03,31.59,58.385,59.62,51.93,4809.262
4059,108.45,63.81,60.23,171.43,44.959,165.0775,314.6938,79.08,813.12,31.56,58.38,59.61,51.91,4809.045
4060,108.47,63.82,60.23,171.45,44.95,165.075,314.711,79.07,813.17,31.571,58.395,59.602,51.9,4809.586
4061,108.4575,63.81,60.24,171.47,44.92,165.1,314.7055,79.065,813.13,31.57,58.37,59.6,51.9,4809.578
4062,108.4301,63.83,60.24,171.48,44.94,165.07,314.7,79.02,812.99,31.57,58.36,59.6,51.9,4809.01
4063,108.455,63.84,60.26,171.46,44.94,165.07,314.8,79.01,813.02,31.56,58.38,59.6031,51.91,4809.109
4064,108.46,63.85,60.28,171.46,44.93,165.17,314.72,79.01,813.1425,31.56,58.385,59.6,51.91,4809.058
4065,108.465,63.86,60.31,171.5,44.92,165.1575,314.7625,79.02,812.9801,31.56,58.38,59.6,51.92,4809.072
4066,108.4835,63.87,60.31,171.51,44.92,165.145,314.805,78.98,812.95,31.56,58.36,59.6,51.92,4808.37
4067,108.5,63.89,60.31,171.52,44.91,165.16,314.77,78.98,812.9195,31.56,58.33,59.62,51.91,4808.004
4068,108.5,63.9,60.31,171.55,44.92,165.16,314.84,78.9601,812.905,31.569,58.325,59.61,51.915,4807.677
4069,108.45,63.92,60.27,171.5501,44.93,165.215,314.71,78.97,812.84,31.54,58.31,59.6,51.9148,4806.804
4070,108.435,63.93,60.32,171.568,44.94,165.22,314.9125,78.9853,812.43,31.52,58.2948,59.6,51.915,4806.478
4071,108.45,63.94,60.32,171.57,44.94,165.28,314.92834,78.96,812.4413,31.495,58.29,59.6,51.915,4806.195
4072,108.43,63.98,60.325,171.48,44.94,165.2424,314.94415,78.935,812.11,31.495,58.285,59.6,51.92,4805.399
4073,108.45,63.96,60.31,171.47,44.91,165.19,314.96,78.91,811.9,31.47,58.26,59.59,51.915,4804.684
4074,108.37,63.87,60.23,171.32,44.88,165.11,314.7125,78.85,811.0192,31.42,58.21,59.601,51.89,4801.272
4075,108.381,63.9,60.23,171.29,44.89,165.1,314.64,78.83,810.92,31.42,58.245,59.595,51.885,4800.938
4076,108.3408,63.9,60.19,171.25,44.87,165.105,314.75,78.83,810.99,31.41,58.239,59.59,51.87,4800.538
4077,108.361,63.9,60.2,171.285,44.87,165.05,314.6864,78.83,811.1795,31.415,58.25,59.61,51.88,4800.804
